Date,Client Name,Region,Product,Revenue,Raw Material Cost,Labor Cost,Overhead Cost,Operating Expenses,Depreciation,Amortization,Interest,Taxes,EBITDA,EBITDA Margin,Profit Margin
2024-05-05,Rice-Smith,South,Potato,41888,16301.69,10349.77,5850.77,32502.23,2249.07,1485.27,1606.65,1011.2,9385.77,22.41,7.24
2024-05-05,Weber Ltd,West,Wheat,30085,10051.31,5280.65,4096.76,19428.72,2167.37,1001.3,945.91,1635.42,10656.28,35.42,16.31
2024-05-05,Allen-Dyer,South,Potato,42844,15600.96,10023.24,4824.47,30448.68,2524.54,1233.73,1455.79,1795.32,12395.32,28.93,12.57
2024-05-05,Bartlett PLC,West,Potato,48547,15386.2,10779.26,6594.0,32759.45,3246.36,1838.18,2628.85,2018.54,15787.55,32.52,12.47
2024-05-05,"Gibbs, Nelson and Fuller",East,Soy,20395,7062.69,4812.27,2246.47,14121.42,1115.35,418.69,1020.5,929.76,6273.58,30.76,13.68
2024-05-06,Trujillo LLC,West,Potato,35415,12815.28,7513.88,4055.38,24384.53,2349.39,1160.77,1235.85,1571.12,11030.47,31.15,13.31
2024-05-06,Graham-Simon,South,Soy,40223,12647.53,7691.18,4609.44,24948.14,2018.21,993.65,2275.15,2496.96,15274.86,37.98,18.62
2024-05-06,Wheeler Group,East,Corn,41558,13811.0,8040.63,5065.59,26917.22,2114.0,1333.49,1647.35,2386.49,14640.78,35.23,17.23
2024-05-06,Lopez Inc,West,Wheat,46592,16038.0,10676.63,6661.96,33376.59,2660.72,1619.19,1755.43,1795.02,13215.41,28.36,11.56
2024-05-06,Kidd and Sons,West,Potato,18633,6417.1,4526.09,2168.79,13111.98,1251.82,571.1,834.98,715.78,5521.02,29.63,11.52
2024-05-06,Graham-Simon,East,Wheat,33386,13126.68,8026.75,4621.86,25775.29,2519.97,1222.36,1802.81,516.39,7610.71,22.8,4.64
2024-05-06,Campbell PLC,North,Potato,24527,9596.76,4418.05,2663.22,16678.03,1299.98,949.31,922.09,1169.4,7848.97,32.0,14.3
2024-05-06,Graham-Simon,East,Potato,40999,13354.75,7164.4,4994.31,25513.46,2079.02,1135.14,1726.74,2636.16,15485.54,37.77,19.29
2024-05-06,Kidd and Sons,South,Potato,37546,14559.66,9120.09,5626.05,29305.8,2545.06,965.36,1874.25,713.88,8240.2,21.95,5.7
2024-05-06,Huerta Inc,North,Corn,7192,2347.98,1726.0,891.26,4965.24,449.95,193.53,310.13,318.29,2226.76,30.96,13.28
2024-05-06,"Gibbs, Nelson and Fuller",North,Corn,14691,5475.91,2839.22,1827.94,10143.07,1038.15,355.61,474.14,670.01,4547.93,30.96,13.68
2024-05-06,Davis LLC,South,Potato,14351,5319.5,2596.04,1943.13,9858.67,1137.99,365.12,744.82,561.1,4492.33,31.3,11.73
2024-05-06,Rice LLC,East,Wheat,45050,14526.41,7466.93,5815.52,27808.85,3213.47,1512.84,2185.54,2582.32,17241.15,38.27,17.2
2024-05-06,"Stevens, Terry and Hahn",East,Corn,35887,13531.12,6405.37,4243.59,24180.08,1951.59,1336.4,1559.18,1714.94,11706.92,32.62,14.34
2024-05-06,Campbell PLC,South,Corn,49171,16234.18,11732.7,7210.46,35177.33,2869.55,1219.08,1916.76,1997.07,13993.67,28.46,12.18
2024-05-06,Winters-Bryant,West,Soy,18144,5457.64,3934.38,2297.37,11689.38,1141.02,715.63,707.57,972.6,6454.62,35.57,16.08
2024-05-06,"Coleman, Davis and Cook",South,Wheat,47088,16792.06,7539.79,6530.24,30862.09,3706.5,1246.22,1942.6,2332.65,16225.91,34.46,14.86
2024-05-06,Welch PLC,East,Corn,21347,7235.3,5094.33,3201.52,15531.16,1598.03,609.29,662.21,736.58,5815.84,27.24,10.35
2024-05-06,Bartlett PLC,East,Corn,33559,12672.3,7926.35,4617.92,25216.58,1753.44,1320.77,1844.04,856.04,8342.42,24.86,7.65
2024-05-06,"Bell, Moore and Hill",West,Corn,17386,6954.26,2912.35,2209.8,12076.4,1191.19,661.11,600.9,714.1,5309.6,30.54,12.32
2024-05-06,"Glenn, Chandler and Ward",West,Corn,14671,4938.18,3623.83,1605.59,10167.6,816.2,449.48,579.14,664.64,4503.4,30.7,13.59
2024-05-06,"Stone, Adkins and Reyes",West,Potato,48271,16011.16,8497.35,5205.38,29713.89,3633.04,1235.26,2338.91,2837.48,18557.11,38.44,17.63
2024-05-06,"Glenn, Chandler and Ward",North,Potato,18792,5989.01,3051.27,2588.64,11628.93,971.69,537.87,1094.03,1139.87,7163.07,38.12,18.2
2024-05-07,"Morgan, Carlson and Wright",West,Potato,39304,14867.87,8864.78,5712.23,29444.88,2762.73,1434.95,2020.65,910.19,9859.12,25.08,6.95
2024-05-07,"Weaver, Jones and Bush",East,Potato,27099,8239.59,6686.65,3385.36,18311.6,1622.04,601.38,942.57,1405.35,8787.4,32.43,15.56
2024-05-07,Wilson-Irwin,West,Wheat,8920,3132.6,2218.88,956.14,6307.62,613.99,337.36,340.91,330.03,2612.38,29.29,11.1
2024-05-07,Gibson LLC,South,Wheat,12926,4317.49,2527.03,1708.96,8553.48,1012.52,278.22,676.96,601.21,4372.52,33.83,13.95
2024-05-07,Davis LLC,East,Corn,12667,4765.47,1985.86,1855.99,8607.32,736.33,358.14,618.44,586.69,4059.68,32.05,13.89
2024-05-07,Allen-Dyer,North,Corn,19263,6653.7,3559.29,2846.61,13059.6,984.05,535.97,779.01,976.09,6203.4,32.2,15.2
2024-05-07,Velazquez-Gonzales,West,Potato,15160,4924.66,3025.44,1641.08,9591.17,1058.32,505.44,463.2,885.47,5568.83,36.73,17.52
2024-05-07,Rice LLC,West,Corn,12749,4676.18,1932.9,1882.25,8491.34,794.38,490.82,482.53,622.48,4257.66,33.4,14.65
2024-05-07,"Johnson, Robinson and Rodriguez",East,Wheat,37900,13946.16,5760.68,4919.11,24625.95,2981.0,1171.55,1499.37,1905.53,13274.05,35.02,15.08
2024-05-07,Murphy Inc,East,Wheat,12387,3864.26,2299.41,1846.16,8009.83,943.2,320.5,497.01,654.11,4377.17,35.34,15.84
2024-05-07,Myers-Harmon,West,Corn,29206,10571.84,4754.88,3563.02,18889.75,1838.54,745.8,977.44,1688.62,10316.25,35.32,17.35
2024-05-07,Rice LLC,South,Potato,12854,5060.0,3101.14,1760.98,9922.12,977.19,306.37,593.71,263.65,2931.88,22.81,6.15
2024-05-07,Wilson-Irwin,West,Corn,14127,4594.52,3280.44,1896.65,9771.61,824.37,378.54,499.62,663.22,4355.39,30.83,14.08
2024-05-07,Rice LLC,West,Wheat,37236,11723.8,6755.14,5205.93,23684.87,2241.18,1256.1,2112.27,1985.4,13551.13,36.39,16.0
2024-05-07,"Stevens, Terry and Hahn",North,Potato,31720,10183.7,7459.37,3671.98,21315.05,1759.76,990.77,1058.15,1649.07,10404.95,32.8,15.6
2024-05-07,Smith Group,North,Wheat,32106,9776.28,7171.5,3730.33,20678.11,2401.31,766.56,1696.25,1640.94,11427.89,35.59,15.33
2024-05-07,Brown Inc,East,Potato,5143,1632.26,1247.51,709.06,3588.82,301.3,181.58,196.89,218.6,1554.18,30.22,12.75
2024-05-07,Trujillo LLC,West,Wheat,35325,14067.26,8784.84,3967.46,26819.56,2336.84,990.02,1630.58,887.0,8505.44,24.08,7.53
2024-05-07,"Morgan, Carlson and Wright",West,Wheat,20501,8174.02,3637.76,2934.71,14746.5,1034.77,559.25,1206.71,738.44,5754.5,28.07,10.81
2024-05-07,Miller-Mitchell,West,Wheat,6254,1901.42,974.62,842.91,3718.96,460.59,162.38,312.79,399.82,2535.04,40.53,19.18
2024-05-07,Welch PLC,North,Corn,35945,13234.52,7750.59,5313.23,26298.34,1958.28,1415.0,1605.81,1166.89,9646.66,26.84,9.74
2024-05-07,"Stone, Adkins and Reyes",South,Soy,9553,3642.9,1827.7,1113.42,6584.02,489.69,345.13,457.65,419.13,2968.98,31.08,13.16
2024-05-07,Mccarthy-Cooper,South,Corn,44043,15585.58,10359.65,5248.42,31193.65,2489.61,1395.38,2383.63,1645.18,12849.35,29.17,11.21
2024-05-07,"Glenn, Chandler and Ward",East,Soy,14303,5199.24,3065.98,1975.78,10241.0,1087.65,351.81,618.65,500.97,4062.0,28.4,10.51
2024-05-07,Velazquez-Gonzales,West,Potato,20630,7287.08,4560.37,2112.1,13959.54,1618.87,784.37,1152.26,778.74,6670.46,32.33,11.32
2024-05-07,"Bell, Moore and Hill",South,Soy,32441,11946.24,7190.29,4509.36,23645.89,1690.25,839.01,1920.18,1086.42,8795.11,27.11,10.05
2024-05-07,"Weaver, Jones and Bush",West,Wheat,24252,8860.13,4769.76,3190.8,16820.7,1786.3,486.19,1453.83,926.25,7431.3,30.64,11.46
2024-05-07,Rice LLC,West,Soy,14368,4931.8,2937.47,1452.09,9321.35,877.08,496.38,620.71,763.12,5046.65,35.12,15.93
2024-05-07,Mccoy and Sons,South,Corn,11939,4491.24,2680.57,1460.35,8632.17,907.0,453.95,473.67,368.05,3306.83,27.7,9.25
2024-05-07,Winters-Bryant,West,Wheat,25582,8966.98,4947.91,2775.62,16690.52,1342.87,540.66,1161.93,1461.51,8891.48,34.76,17.14
2024-05-07,Young-Taylor,East,Wheat,28003,10270.11,5258.65,3530.35,19059.12,2083.8,872.55,1568.37,1104.79,8943.88,31.94,11.84
2024-05-07,Kidd and Sons,East,Soy,13430,4416.82,2253.25,1775.51,8445.58,861.76,296.48,803.64,755.63,4984.42,37.11,16.88
2024-05-07,"Coleman, Davis and Cook",North,Soy,14413,5263.32,3403.14,1466.89,10133.35,982.23,289.01,508.77,624.91,4279.65,29.69,13.01
2024-05-07,"Morgan, Carlson and Wright",South,Potato,49964,19835.69,10536.32,6095.03,36467.04,3287.45,1117.0,1551.7,1885.2,13496.96,27.01,11.32
2024-05-08,Myers-Harmon,West,Potato,42628,15792.5,6710.74,4266.69,26769.94,2734.59,1584.44,1988.22,2387.7,15858.06,37.2,16.8
2024-05-08,Lopez Inc,North,Soy,39696,15748.73,7844.01,4816.5,28409.23,2249.03,1451.65,1804.94,1445.29,11286.77,28.43,10.92
2024-05-08,Davis LLC,North,Potato,21405,6585.11,3228.45,2955.41,12768.97,1591.02,681.24,1201.21,1290.64,8636.03,40.35,18.09
2024-05-08,Davis LLC,West,Corn,24569,7924.47,3729.4,2480.02,14133.89,1559.79,873.66,1121.56,1720.02,10435.11,42.47,21.0
2024-05-08,"Bell, Moore and Hill",West,Potato,13838,4178.57,2989.06,1632.05,8799.68,1089.8,473.83,762.41,678.07,5038.32,36.41,14.7
2024-05-08,"Weaver, Jones and Bush",South,Corn,24258,8940.09,5174.68,3355.96,17470.73,1838.2,532.96,887.37,882.19,6787.27,27.98,10.91
2024-05-08,Hunt-Coleman,South,Wheat,35961,14022.07,5863.2,4480.59,24365.86,2279.57,901.03,1174.85,1809.92,11595.14,32.24,15.1
2024-05-08,Welch PLC,West,Soy,11245,3580.5,2573.66,1552.59,7706.75,689.11,396.96,535.63,479.14,3538.25,31.47,12.78
2024-05-08,Wallace-Wright,West,Wheat,35534,12851.84,7050.16,4942.53,24844.52,2284.2,1185.66,1572.19,1411.86,10689.48,30.08,11.92
2024-05-08,Davidson-Scott,South,Potato,25820,9663.21,4930.53,3378.93,17972.66,1903.63,784.57,1313.23,961.47,7847.34,30.39,11.17
2024-05-08,Young-Taylor,East,Soy,36244,13976.75,8447.27,5044.17,27468.19,1906.47,1042.43,1671.08,1038.96,8775.81,24.21,8.6
2024-05-08,Allen-Dyer,East,Wheat,42129,14186.46,9274.44,6075.87,29536.77,3227.0,1287.91,2371.61,1426.43,12592.23,29.89,10.16
2024-05-08,"Pearson, Miller and Knight",South,Wheat,5374,1697.86,1086.67,717.34,3501.87,282.03,190.69,264.53,283.72,1872.13,34.84,15.84
2024-05-08,Davidson-Scott,South,Soy,26905,8272.5,4606.76,3471.85,16351.11,1391.33,1001.91,1096.96,1765.92,10553.89,39.23,19.69
2024-05-08,Dixon PLC,West,Potato,31761,10502.66,4923.2,3762.43,19188.28,2489.12,1207.61,1248.54,1906.86,12572.72,39.59,18.01
2024-05-08,Murphy Inc,East,Wheat,31843,11176.99,5272.2,4539.0,20988.19,2185.69,850.26,1679.72,1534.79,10854.81,34.09,14.46
2024-05-08,Mccoy and Sons,North,Corn,30562,10200.19,7634.46,4025.7,21860.36,1840.56,887.73,1796.38,1044.24,8701.64,28.47,10.25
2024-05-08,Bartlett PLC,South,Soy,31889,12050.48,5538.67,4553.1,22142.25,1812.58,1257.19,1840.7,1209.07,9746.75,30.56,11.37
2024-05-08,Wallace-Wright,South,Soy,35041,12837.36,8616.16,4916.59,26370.11,1778.12,728.63,1757.34,1101.7,8670.89,24.74,9.43
2024-05-08,"Coleman, Davis and Cook",East,Soy,28544,10977.58,6826.6,3755.15,21559.34,1673.42,1117.58,966.35,806.83,6984.66,24.47,8.48
2024-05-08,Davis LLC,South,Soy,28451,9636.97,4798.38,3503.39,17938.74,1999.57,583.38,1441.28,1622.01,10512.26,36.95,17.1
2024-05-08,Murphy Inc,East,Potato,24845,9446.74,5357.78,3334.43,18138.95,1863.93,962.12,1474.47,601.39,6706.05,26.99,7.26
2024-05-08,Welch PLC,West,Wheat,16421,5732.01,3240.54,2206.91,11179.46,1137.02,406.41,586.78,777.83,5241.54,31.92,14.21
2024-05-08,Davis LLC,East,Wheat,46401,18074.22,7740.64,5695.26,31510.12,2945.25,966.68,2471.21,2126.93,14890.88,32.09,13.75
2024-05-09,Weber Ltd,East,Soy,12695,3819.46,2947.71,1611.61,8378.79,825.28,489.83,719.12,570.5,4316.21,34.0,13.48
2024-05-09,Graham-Simon,South,Potato,46527,14351.5,8515.96,5938.61,28806.07,2777.96,1222.51,2437.41,2820.76,17720.93,38.09,18.19
2024-05-09,Mccarthy-Cooper,South,Soy,10285,4063.0,2405.53,1229.71,7698.24,735.12,328.48,385.99,284.29,2586.76,25.15,8.29
2024-05-09,Murphy Inc,North,Wheat,22478,7220.2,5141.79,2734.02,15096.01,1261.54,737.42,986.24,1099.2,7381.99,32.84,14.67
2024-05-09,Crawford Inc,West,Corn,10936,4277.85,2334.75,1555.97,8168.57,755.52,317.68,377.28,329.24,2767.43,25.31,9.03
2024-05-09,Huynh and Sons,West,Soy,36517,14219.36,8236.15,4818.8,27274.3,2271.27,798.07,1154.8,1254.64,9242.7,25.31,10.31
2024-05-09,Trujillo LLC,West,Wheat,28885,11485.09,6615.3,3141.88,21242.27,2008.92,909.54,879.43,961.21,7642.73,26.46,9.98
2024-05-09,Lopez Inc,North,Corn,8246,2798.3,2001.79,1080.51,5880.6,429.38,204.89,330.55,350.15,2365.4,28.69,12.74
2024-05-09,Rice-Smith,West,Soy,29412,11591.82,4487.52,3801.7,19881.03,1924.57,781.99,1185.45,1409.74,9530.97,32.41,14.38
2024-05-09,Velazquez-Gonzales,East,Soy,49215,15323.34,7837.84,7158.89,30320.06,2531.69,1928.03,1915.67,3129.89,18894.94,38.39,19.08
2024-05-09,"Holmes, Huynh and Wilson",South,Potato,8180,3177.41,1958.27,968.2,6103.88,487.47,260.84,396.95,232.72,2076.12,25.38,8.53
2024-05-09,Smith-Stokes,South,Wheat,22018,7852.98,4078.48,2461.67,14393.13,1472.51,813.82,888.84,1112.42,7624.87,34.63,15.16
2024-05-09,Huerta Inc,North,Soy,43689,14556.56,8652.52,5764.85,28973.94,2474.54,1559.04,1706.85,2243.66,14715.06,33.68,15.41
2024-05-09,Wilson-Irwin,North,Wheat,17251,6183.37,3303.01,1914.93,11401.31,968.05,554.69,632.22,923.68,5849.69,33.91,16.06
2024-05-09,Davidson-Scott,South,Soy,19918,7428.63,4883.91,2516.79,14829.34,1453.77,433.51,929.86,567.88,5088.66,25.55,8.55
2024-05-09,Cantu-Cox,West,Soy,20600,8172.46,4245.69,2827.92,15246.07,1247.95,466.51,1119.86,629.9,5353.93,25.99,9.17
2024-05-09,Brown Inc,South,Wheat,8845,3153.77,1641.44,978.72,5773.93,495.85,308.15,377.51,472.39,3071.07,34.72,16.02
2024-05-09,"Stone, Adkins and Reyes",North,Wheat,32444,10688.45,5777.73,4734.6,21200.77,1962.0,1274.14,1761.56,1561.38,11243.23,34.65,14.44
2024-05-09,Davidson-Scott,South,Wheat,36159,13160.92,6039.29,5214.93,24415.13,2378.56,1402.12,2146.46,1454.18,11743.87,32.48,12.06
2024-05-09,Richards-Velez,North,Potato,10566,3202.41,1988.2,1411.93,6602.55,680.97,266.72,456.56,639.8,3963.45,37.51,18.17
2024-05-09,"Bell, Moore and Hill",East,Potato,29454,10683.0,4946.52,3851.47,19481.0,1866.33,1087.36,1324.42,1423.72,9973.0,33.86,14.5
2024-05-09,Richards-Velez,North,Wheat,49941,15367.23,9721.42,6114.26,31202.91,3184.65,1406.42,2533.06,2903.49,18738.09,37.52,17.44
2024-05-09,Cantu-Cox,North,Soy,18340,6808.99,3809.16,2462.46,13080.6,1320.75,401.12,665.64,717.97,5259.4,28.68,11.74
2024-05-09,Lopez Inc,North,Potato,32155,12232.34,5511.42,3634.88,21378.63,2431.85,729.49,1473.86,1535.29,10776.37,33.51,14.32
2024-05-09,Brown Inc,West,Potato,17408,5952.42,2727.35,2315.62,10995.39,997.92,445.38,630.85,1084.61,6412.61,36.84,18.69
2024-05-09,Richards-Velez,North,Potato,27086,10627.36,4150.29,4055.21,18832.86,2125.97,798.42,927.6,1100.29,8253.14,30.47,12.19
2024-05-09,Allen-Dyer,West,Potato,18209,5916.65,3968.28,2174.82,12059.75,1386.99,635.75,827.83,824.67,6149.25,33.77,13.59
2024-05-09,Dixon PLC,West,Potato,24739,8177.54,4070.96,3284.76,15533.26,1791.05,909.22,1175.5,1332.49,9205.74,37.21,16.16
2024-05-09,Wallace-Wright,West,Corn,47408,15387.28,7682.12,5135.34,28204.74,2935.99,1870.48,2456.07,2985.18,19203.26,40.51,18.89
2024-05-09,Barnes-Spencer,West,Potato,24602,7564.13,5297.52,3358.65,16220.3,1803.77,855.18,1175.89,1136.72,8381.7,34.07,13.86
2024-05-09,Mccarthy-Cooper,West,Soy,38541,12809.92,6402.06,4003.71,23215.69,2081.79,1207.3,1955.86,2520.09,15325.31,39.76,19.62
2024-05-09,Bartlett PLC,North,Wheat,44393,17127.14,9314.27,4659.08,31100.49,2650.87,1504.72,2534.71,1650.55,13292.51,29.94,11.15
2024-05-10,Wheeler Group,South,Soy,7920,2896.09,1428.33,792.79,5117.21,592.22,277.35,468.71,366.13,2802.79,35.39,13.87
2024-05-10,"Pearson, Miller and Knight",West,Soy,6562,2106.04,1311.22,698.03,4115.29,364.83,236.31,352.88,373.17,2446.71,37.29,17.06
2024-05-10,"Weaver, Jones and Bush",North,Corn,42036,14457.42,10083.25,5155.73,29696.4,2833.24,1120.86,2120.38,1566.28,12339.6,29.35,11.18
2024-05-10,Barnes-Spencer,West,Potato,38022,12920.53,7127.36,4462.24,24510.12,2075.56,802.71,1623.01,2252.65,13511.88,35.54,17.77
2024-05-10,"Hernandez, Powers and Espinoza",West,Wheat,41445,13852.24,9178.54,6081.25,29112.04,2535.85,900.4,2224.18,1668.14,12332.96,29.76,12.07
2024-05-10,"Stevens, Terry and Hahn",East,Corn,40062,14018.16,6567.86,4580.87,25166.89,3179.92,1202.01,2085.07,2107.03,14895.11,37.18,15.78
2024-05-10,"Glenn, Chandler and Ward",South,Potato,17409,5951.55,4348.68,2091.74,12391.97,1074.14,653.59,979.62,577.42,5017.03,28.82,9.95
2024-05-10,Barnes-Spencer,East,Corn,41826,12873.85,6914.49,6116.84,25905.17,2636.1,891.51,2502.36,2472.71,15920.83,38.06,17.74
2024-05-10,Dixon PLC,West,Potato,28081,9821.25,6995.24,4206.38,21022.87,1458.28,999.24,885.71,928.72,7058.13,25.13,9.92
2024-05-10,Mccarthy-Cooper,South,Wheat,26108,10440.71,5532.23,2993.19,18966.12,1312.85,622.54,1231.91,993.65,7141.88,27.36,11.42
2024-05-10,Allen-Dyer,North,Potato,49594,18372.16,7540.83,6255.1,32168.09,3006.13,1299.84,2891.92,2557.0,17425.91,35.14,15.47
2024-05-10,Crawford Inc,North,Potato,6414,2523.28,1436.66,812.7,4772.64,325.89,198.84,351.99,191.16,1641.36,25.59,8.94
2024-05-10,Huerta Inc,South,Wheat,30494,9455.76,7423.47,3230.2,20109.44,2360.77,981.89,936.51,1526.35,10384.56,34.05,15.02
2024-05-10,Welch PLC,West,Wheat,5834,1985.08,985.55,769.85,3740.48,349.55,223.05,176.03,336.22,2093.52,35.88,17.29
2024-05-10,Huynh and Sons,South,Soy,21940,7034.31,3837.68,2840.04,13712.03,1280.78,724.59,1095.02,1281.89,8227.97,37.5,17.53
2024-05-10,"Stone, Adkins and Reyes",North,Wheat,20698,7230.34,3184.56,2390.03,12804.93,1551.22,442.17,781.03,1279.66,7893.07,38.13,18.55
2024-05-10,Kidd and Sons,North,Wheat,32568,11358.51,6141.43,4443.6,21943.53,2505.82,1171.14,1881.45,1266.52,10624.47,32.62,11.67
2024-05-10,Huynh and Sons,East,Soy,13494,4066.33,2160.96,1676.05,7903.34,804.17,408.86,786.84,897.7,5590.66,41.43,19.96
2024-05-10,Smith-Stokes,West,Wheat,42365,14184.27,6967.39,4744.73,25896.39,2291.99,1538.1,2335.72,2575.7,16468.61,38.87,18.24
2024-05-10,"Gibbs, Nelson and Fuller",South,Soy,40688,14467.78,6348.6,4528.94,25345.32,3010.78,1000.28,1710.87,2405.19,15342.68,37.71,17.73
2024-05-10,Mccarthy-Cooper,East,Potato,41615,14783.97,6428.09,6041.09,27253.16,2413.6,1207.38,2122.47,2154.6,14361.84,34.51,15.53
2024-05-10,Allen-Dyer,South,Soy,40468,13004.5,8311.14,5372.23,26687.87,2146.22,888.77,2348.09,2099.27,13780.13,34.05,15.56
2024-05-10,Smith-Stokes,West,Potato,20904,6849.14,4558.95,2871.83,14279.92,1642.09,494.67,693.14,948.54,6624.08,31.69,13.61
2024-05-10,Graham-Simon,West,Wheat,15129,5420.49,2747.78,1924.09,10092.35,1011.5,419.16,802.95,700.76,5036.65,33.29,13.9
2024-05-11,Bartlett PLC,West,Corn,32574,12527.79,6278.29,4719.02,23525.1,1944.83,897.21,1192.98,1253.47,9048.9,27.78,11.54
2024-05-11,Rice LLC,North,Wheat,46990,15683.99,7560.12,6651.17,29895.28,3693.33,1671.82,1808.45,2480.28,17094.72,36.38,15.83
2024-05-11,"Hernandez, Powers and Espinoza",South,Potato,7403,2925.13,1162.71,1063.29,5151.13,531.79,213.16,239.05,316.97,2251.87,30.42,12.84
2024-05-11,Velazquez-Gonzales,West,Wheat,17464,5891.63,2923.49,1825.71,10640.82,1056.87,480.04,671.36,1153.73,6823.18,39.07,19.82
2024-05-11,"Coleman, Davis and Cook",North,Potato,16455,6089.14,3909.86,2189.04,12188.04,1163.91,554.92,790.56,439.39,4266.96,25.93,8.01
2024-05-11,"Morgan, Carlson and Wright",North,Corn,8520,3198.7,1630.49,1164.47,5993.65,512.45,275.66,506.33,307.98,2526.35,29.65,10.84
2024-05-11,"Coleman, Davis and Cook",East,Corn,47707,15453.41,10940.32,4875.7,31269.42,2766.92,1884.2,2772.03,2253.61,16437.58,34.46,14.17
2024-05-11,Kidd and Sons,South,Potato,33782,10718.99,7317.12,4157.24,22193.35,1983.52,929.09,1826.91,1712.28,11588.65,34.3,15.21
2024-05-11,Allen-Dyer,West,Corn,41260,14859.46,7763.74,5887.58,28510.78,2064.41,939.66,1971.64,1943.38,12749.22,30.9,14.13
2024-05-11,"Morgan, Carlson and Wright",South,Corn,40094,14381.89,9921.89,5111.53,29415.32,2191.82,1401.76,1789.08,1324.0,10678.68,26.63,9.91
2024-05-11,Cantu-Cox,North,Wheat,29434,10226.07,7134.26,3736.5,21096.83,1756.63,703.98,1585.77,1072.7,8337.17,28.32,10.93
2024-05-11,Welch PLC,East,Corn,7190,2250.95,1778.77,900.84,4930.56,465.31,205.47,386.43,300.56,2259.44,31.42,12.54
2024-05-11,"Coleman, Davis and Cook",West,Soy,36250,12308.39,5931.94,5337.88,23578.2,2831.52,1175.44,1841.35,1705.87,12671.8,34.96,14.12
2024-05-11,Wilson-Irwin,North,Wheat,20447,8045.3,5080.19,2695.18,15820.66,1077.89,785.23,631.99,532.81,4626.34,22.63,7.82
2024-05-11,Davidson-Scott,East,Corn,19208,6622.27,3397.38,2268.79,12288.44,1075.2,473.4,643.58,1181.85,6919.56,36.02,18.46
2024-05-11,"Coleman, Davis and Cook",West,Corn,46372,18469.59,8392.13,5821.44,32683.16,2716.09,1201.62,2342.18,1857.24,13688.84,29.52,12.02
2024-05-11,Gibson LLC,West,Potato,37045,12576.33,7994.52,3919.98,24490.82,2243.04,892.49,2127.48,1822.79,12554.18,33.89,14.76
2024-05-11,Rice-Smith,North,Corn,6252,2485.87,1485.45,912.11,4883.43,456.05,129.09,207.21,144.05,1368.57,21.89,6.91
2024-05-11,Richards-Velez,North,Corn,39585,14835.03,7839.81,4168.04,26842.88,2694.91,1279.47,1889.5,1719.56,12742.12,32.19,13.03
2024-05-11,Crawford Inc,South,Wheat,17560,5332.24,3969.52,1817.47,11119.23,932.78,381.08,731.96,1098.74,6440.77,36.68,18.77
2024-05-11,Barnes-Spencer,North,Potato,31614,12558.3,7494.06,4491.44,24543.8,2337.43,1212.96,1395.63,531.05,7070.2,22.36,5.04
2024-05-11,Richards-Velez,North,Wheat,23526,9049.45,5552.53,3155.79,17757.77,1504.66,835.26,1087.53,585.19,5768.23,24.52,7.46
2024-05-11,Bartlett PLC,North,Wheat,42423,13414.22,8348.3,5387.82,27150.35,3155.73,948.89,2451.21,2179.21,15272.65,36.0,15.41
2024-05-11,Rice LLC,South,Wheat,41755,15740.99,7149.74,5938.31,28829.04,2131.07,1236.76,2089.57,1867.14,12925.96,30.96,13.41
2024-05-11,Wilson-Irwin,East,Corn,36030,12723.23,7676.27,5393.26,25792.77,2516.1,842.9,1685.36,1298.22,10237.23,28.41,10.81
2024-05-11,Huynh and Sons,South,Soy,30728,10377.49,6513.52,4150.52,21041.53,2159.09,1114.41,1707.47,1176.38,9686.47,31.52,11.49
2024-05-11,Bartlett PLC,West,Potato,5522,2044.67,1066.93,747.53,3859.12,392.22,214.86,197.99,214.45,1662.88,30.11,11.65
2024-05-11,Trujillo LLC,East,Corn,43852,13654.68,7130.24,5170.49,25955.41,3178.15,1665.33,2492.41,2640.18,17896.59,40.81,18.06
2024-05-11,Campbell PLC,South,Corn,35626,12774.97,6828.44,5134.49,24737.9,2325.97,1183.66,1701.9,1419.15,10888.1,30.56,11.95
2024-05-11,Miller-Mitchell,West,Wheat,36542,11174.67,5760.28,4142.07,21077.01,2827.16,905.85,1169.71,2640.56,15464.99,42.32,21.68
2024-05-11,Trujillo LLC,East,Potato,26312,8875.9,6328.59,2971.58,18176.07,1370.23,974.25,797.0,1248.61,8135.93,30.92,14.24
2024-05-11,"Weaver, Jones and Bush",West,Soy,49903,17176.1,8732.46,7136.24,33044.8,3597.6,1919.83,2209.09,2282.92,16858.2,33.78,13.72
